restaurant_id,restaurant_name,cuisine_type
647,New Shakti Sweets & Bakery,Chinese Non Veg
648,Dum Safar Biryani,Recommended
649,LunchBox - Meals and Thalis,Biryani Lunchbox
650,Vishal Vaishno Dhaba,Rice & Pulao
651,Wow! Kulfi,Stick Kulfi Large
652,Rattan's Veg & Non Veg,Mutton Main Course
653,Tree Cafe And Restaurants,Pasta
654,McDonald's Gourmet Burger Collection,Mexican Range & New Offerings
655,The Grill Republic,Main Course
656,Supreme Upper Crust,"Chinese, Thai & Orientel"
657,Shree Gangaur,Recommended
658,Veg Meals by Lunchbox,Kulcha Lunchbox
659,Bombay Misthan Bhandar,Recommended
660,Crescent International Hotel,Non Veg Fried Rice
661,Steamin Mugs Cafe & Restaurant,Biryani
662,Tasty Tastes - Nagmapal,Salads
663,Food Lovers Restaurant,Paneer
664,"Faasos - Wraps, Rolls & Shawarma",Burger Wraps - The No Mess Express
665,ITC Sunfeast Baked Creations,Cakes
666,The Great Indian Kitchen,Beverages
667,Snehalata Fast Food,Snacks
668,The Prashadam,Sweets
669,KAVERI's,Chinese
670,LunchBox - Meals and Thalis,Breads and Accompaniments
671,Oven Story Pizza,"Pastas, Lasagnas & Quesedilla"
672,Laxmi Pure Veg,Dosa
673,Shiv Sagar,Indian Rice
674,Natural Ice Cream,Round The Year
675,HRX by EatFit,High Protein Burgers 
676,Natural Ice Cream,Mini Pack
677,Alakapuri,Chinese
678,BOX8 - Desi Meals,Ice creams by Globo
679,Mad Over Donuts,Box of 12 Donuts (Buy 9 Get 3 Free)
680,Sangeetha Veg Restaurant,North Indian Side Dishes
681,Mahalaxmi Sweets & Restaurant,Chinese Starters
682,Polar Bear,Chocolate Sundaes
683,Khullak Cafe,Festival Specials
684,Gita Samosa Centre,Recommended
685,Bikanervala,Beverages
686,Behrouz Biryani,Toofani Biryani Combos
687,NH1 Bowls - Highway To North,Veg Rice Bowls [Steamed Rice]
688,Captain Sam's Pizza,Wood Fired Neapolitan Pizza
689,LunchBox - Meals and Thalis,Desserts 
690,The Master Chef,Main Course Non Veg
691,Parivaar Vegetarian,Recommended
692,Dharma Vaishno Dhaba,Recommended
693,Anandji Sweets,Dairy Products
694,Hira Sweets And Confectionary Pvt. Ltd.,Cakes & Pastry
695,Bawarchi Fast Food,Combo
696,Olio - The Wood Fired Pizzeria,Stuffed Garlic Breads
697,Mr. Pizza,Veg Special Pizza
698,Ranga Sai Andhra Tiffins,Recommended
699,Rajani's Kitchen,Starters
700,Jiva Veg,Traditional Dosa
701,Wow! Chicken By Wow! Momo,Wow! Kulfi  Dessert
702,Grameen Kulfi,Stick Kulfi
703,Veg Meals by Lunchbox,Recommended
704,"Faasos - Wraps, Rolls & Shawarma",Desserts
705,Veg Sizzel's,Kadais
706,NIC Ice Creams,"Double Scoops, Double Smiles"
707,Oven Story Pizza,Special Medium Pizza
708,Quick Bites,Roll
709,Pizzmo,Sides
710,Saffron,Starters
711,LeanCrust Pizza- ThinCrust Experts,Desserts & Drinks
712,Smoke House - Sangaiprou,Biryani Fried Rice And Noodles
713,Y Not Food Express,Quick Pick
714,Nini's Kitchen,Main Course
715,Sagar Ratna,Desserts
716,Dejavu,APPTIZERS NON VEG
717,Ss Hyderabad Biryani,Indian Breads
718,Bombay Mishthan Bhandar (Bmb) - Durapura,Munchies
719,1944 The Hocco kitchen,Ice Cream Scoops
720,Sangeetha Veg Restaurant,Chinese Starters Large
721,Bengaluru Central Cafe,Tandoori Breads
722,Ramdev's Khana Khazana,Sabziyaan
723,ITC Master Chef Creations,Master Chef Curated Meals (Serves 1)
724,The Biryani Life,Recommended
725,Arusuvai Cafe,Recommended
726,Cinnabon,Chips & Stix
727,Olio - The Wood Fired Pizzeria,Guiltfree By Eatfit!
728,Mr Bhatura,Extras
729,Mr. Pizza,Classic Pizza
730,Mithaas,Snacks & Starters
731,BIZZA Cafe Heritage,Drinks
732,Downtown Multicuisine,Snacks
733,Sethi Tikka Kabab Curry,Veg Chinese Starters
734,Polar Bear,Faloodas
735,Hungry Panda,Recommended
736,Domino's Pizza,Tacos
737,Olio - The Wood Fired Pizzeria,Crazy Deals
738,Third Wave Coffee,Deal of the Day
739,Hotel Sitara Grand - Dhanturi Group of hotels,Breakfast
740,Dessi Cuppa,Sandwiches
741,Wow! China,Soup
742,Mini Friends Corner,Gravy Dry Dish
743,Oye Hoye Paratha,Paratha
744,The cherith,Items Under Rs 89
745,New Khusboo Biryani (Halal),Roti
746,Domino's Pizza,Chicken Feast
747,Kanti Sweets,Snacks
748,Frespresso,Pizza
749,Biryani By Kilo,Breads
750,BOX8 - Desi Meals,Chicken Starters
751,McDonald's,Beverages
752,The Good Bowl,Classic Bowls
753,Bikanervala,Recommended
754,PizzaExpress,Desserts
755,Roastery Coffee House,Breads And Bruschetta
756,Veg Meals by Lunchbox,Biryani Box
757,I food u,Recommended
758,Cafe Cotinga,Rice And Biriyanis
759,Yummy Bites,Dumplings
760,Chai Point,Recommended
761,Downtown Multicuisine,Recommended
762,6 Ballygunge Place Takeaway,Veg Curry
763,37 The Central Restaurant,Starters
764,Madhurima Veg,"Raita, Salads & Papad"
765,Ovenfresh Cakes And Desserts,Pastries
766,LeanCrust Pizza- ThinCrust Experts,"7"" REGULAR PIZZAS | NON-VEG"
767,Delly Belly,Indian Breads
768,South Indian Coffee House,Mixed Utthapam
769,Kim Pou Restaurent,Vegetable Delight
770,Friends Cafe,Snacks
771,Labonel Fine Baking,Timeless Collection Desserts
772,Theobroma,Croissants
773,McDonald's,Fried Chicken & Wings
774,Bikaner Sweets And Namkeen,Recommended
775,Paakashala,Chinese Rice & Noodles
776,NIC Ice Creams,No Added Sugar range
777,Makhani Darbar,Breads and Rice
778,Angry Sardar Courtyard,Rice & Noodles
779,Dragon Panda,Recommended
780,Ganguram,Hot Snacks
781,ITC Aashirvaad Soul Creations,Recommended
782,Appu Donne Biriyani Palace,Recommended
783,KFC,Double Down Burger
784,Long Jhon Silver's,Chow
785,Shivansh fast food and restaurant,SOUPS
786,Bangaliana,Bread Items
787,Gwalia Sweets & Fast Food,Chandni Chowk Ki Chaat
788,Shaan Sweets And Snacks,Combo
789,Veg Meals by Lunchbox,Paratha Lunchbox
790,Food On Way,Desserts
791,Snack-A-Boo,Dosa
792,KAVERI's,Kebab
793,Delights by INOX,Fresh Popcorns
794,Daily Kitchen - Everyday Homely Meals,Veg Homely - LIGHT MEAL
795,51 Rainbows,Super Sundae (350 Ml)
796,Harish Bakery,Baked Items
797,Arusuvai Cafe,Extra Side Dish
798,Nandhana Palace,Beverages
799,Chinese Wok,Pot Rice
800,Nini's Kitchen,Breads
801,Homely,Homely Rice Meals
802,Jay Bhavani Vadapav,Pizzas
803,Sri Venkateshwara Tiffin Center,Recommended
804,The Meating Point,Rice
805,Cocoa Bakery,Food For The Soul
806,Eden Restaurant,Chinese Appetizers (veg)
807,Matkawala,Breads
808,New Blue Moon,Fast Food
809,Momo Magic Cafe,Breakfast
810,Bambusa express,Beverages
811,Kalsang Friends Corner,Vegetables
812,Radhey Lal's Parampara Sweets,Sweets
813,MOJO Pizza - 2X Toppings,Recommended
814,Salem RR Biriyani Unavagam,Fried Rice & Noodles
815,Baskin Robbins - Ice Cream Desserts,Freshly Scooped Tubs
816,ITC Aashirvaad Soul Creations,Thalis & Rice Bowls
817,Bombay Misthan Bhandar,GHEWAR
818,Goila Butter Chicken,Signature Rice Bowl
819,New Chanakya,Chaat Street
820,Radha Krishna,Biryani & Rice
821,Arusuvai Cafe,Rice And Noodles
822,The Food Court,Pizza
823,Rajani's Kitchen,Must try combos
824,Chef's Planet,Veg Chinese Starters
825,Cafe Coffee Day,Hot Coffee Selections
826,Sodhani Sweets And Namkeen,Recommended
827,Olio - The Wood Fired Pizzeria,Phat Burger
828,Sangeetha's Desi Mane - Annanagar,Chaat Items
829,Mahalaxmi Sweets & Restaurant,Dairy
830,China Belly By Wow! Momo,Barish Combo
831,Kaveri - Lalpur,South Indian Dishes
832,Polar Bear,Fundaes
833,Ramdev's Khana Khazana,Chinese
834,McDonald's,Muffins & Hot Cake
835,Olio - The Wood Fired Pizzeria,Royal 4in1 Pizza
836,Sri Sindhu Bhavan,Beverages
837,Grameen Kulfi,Matka Kulfi
838,Veg Darbar by Behrouz Biryani,Shaan Biryani (serves 2)
839,Polar Bear,Recommended
840,Infusion,Noodles
841,Domino's Pizza,GARLIC BREADS & MORE
842,New Khusboo Biryani (Halal),Rolls
843,The biryani story (HALAL),Gravy Veg & Non Veg
844,Priya Biryani,Main Course
845,Cinnabon,Hot Coffees
846,Dindigul Thalappakatti - Since 1957,Biryani Variety
847,Saurashtra Chawana & Sweets,Shravana Month Specials
848,Shree Raghavendra,Recommended
849,Hira Sweets,North Indian
850,Moti Mahal,Desserts and Sweets
851,Daya Hari Mithai,Snacks
852,Cake Hut,Recommended
853,Lamee,Egg
854,KFC,B2g1 Special Offer
855,Seoul Burgers & Shakes,Recommended
856,Chai Kings,Healthy
857,Harish Bakery,Thalis
858,So Southy,So Southy Rice
859,Grill Inn,Recommended
860,Home Plate by EatFit,Shravan Special
861,Royal Indraprastha,Recommended
862,Mithaas,Thali
863,MP's Kitchen,Dal & Rice
864,Supreme Upper Crust,Tandoori Kebabs
865,Kanti Sweets,Bengali Sweets
866,LunchBox  Meals and Thalis,Chapati Lunchbox
867,Lazeez - Rooftop Lounge,Drinks
868,KFC,Late Night Specials (Starting at 199)
869,Hotspot Grill,Main Course
870,Mad For Momos,Starters
871,I Deli Cafe,Dosa
872,Shabal Restaurant,Combo
873,Southern Taste,Masala Dosa
874,Dejavu,MAIN COURSE CHICKEN
875,Shiv Sagar Veg Restaurant,South Indian Menu
876,ABC Fast Food,Recommended
877,Hot Stuff Fast Food,Momo
878,Eden Restaurant,Desserts
879,Emerald 3:14,Snacks
880,Kaveri - Lalpur,Pizza
881,Red Dragon (Chopstix),Recommended
882,Mr. Brown - Danbro,Recommended
883,Dhaba 14,Main Course
884,Paprika - Pramod Laddu Bhandar,Tandoor Kitchen
885,Shyamasree Restaurant,Salads
886,Emerald 3:14,Recommended
887,USPFC - US Pizza & Fried Chicken,Fiery Wings
888,Roll Xpress,Recommended
889,Maa Ki Rasoi,Tawa Roti & Tandoori Roti & Naan
890,Harish Bakery,Soups & Salads
891,Haldiram's Restaurant,Tandoor Se
892,Vadilal Ice Creams,Gourmet Ice Cream Tubs
893,Frespresso,Grilled
894,Tan-Sukh By Kanha,Chinese
895,New Shakti Sweets,Dry Fruit Sweets
896,Veg Sizzel's,Chinese Soups
897,Bowl Soul,All Day Breakfast
898,Gangaur Govindam,Indian Breads
899,McDonald's,Menu Starts @125/-
900,Udupi Cafe North India,Beverages
901,Krishna Cafe,Chinese
902,Momo Nation Cafe,Recommended
903,Dum Safar Biryani,Kebabs and Tikkas
904,French Loaf Bakery & Cafe,Dry Cakes
905,Paakashala,North Indian Rice
906,Odiani Hotel & Restaurant,Rice
907,Neelkanth Sweets,Pocket Friendly Combo
908,Beekays,Pizzas
909,Shree Gangaur,Breakfast
910,Grill's,Rolls
911,The Biryani Life,Starters & Kebabs
912,Gwalia Sweets & Fast Food,Cholley Bhature And Pav Bhajji
913,Veg Sizzel's,Lassi
914,Sri Ganga veg restaurant,Chat
915,Sangeetha's Desi Mane - Annanagar,Favourites
916,KS Bakers,Cakes
917,Mast Biryani,Special Desi Starters
918,Jayhind Sweets,Cookies
919,Angry Sardar Courtyard,Desserts
920,Natural Ice Cream,Friday Funday Flavour (New Attraction)
921,Baskin Robbins - Ice Cream Desserts,Chocolate Ice Creams
922,Bikanervala,Namkeen
923,Perambur Sri Annapoorani,Recommended
924,Srinidhi Sagar Deluxe,Fresh Fruit Juice
925,Hira Sweets And Confectionary Pvt. Ltd.,Recommended
926,The Temptations - 24/7,Softy Milkshakes
927,Rominus Pizza and Burger,Breads
928,Rominus Pizza and Burger,Combo
929,Hola Pasta - Fresh Gourmet Pasta,Arrabiata Pastas [Red Sauce]
930,New Shakti Sweets,Desserts
931,Downtown Multicuisine,Thalis
932,Wow! Momo,Peri Peri Momo
933,Hotel Sitara Grand - Dhanturi Group of hotels,Mocktails
934,Punjabi Rasoi,Punjabi Breads
935,Cake Hut,Desserts
936,Kalsang Friends Corner,Chicken
937,hotel Toshali,Green Veg Curries
938,Minus 30,Indulge
939,MOJO Pizza - 2X Toppings,"REGULAR 7"" PIZZAS | NON-VEG [SERVES 1]"
940,KFC,PERI PERI CHICKEN STRIPS & LEG PC (UP TO 25% OFF)
941,Om Sweets & Snacks,Chinese
942,Hotel Rimi International,Treasure Of Basmati
943,New Chanakya,Tandoor Se
944,Pyramid Express,Asian
945,Olio - The Wood Fired Pizzeria,Dips
946,Baskin Robbins - Ice Cream Desserts,Accompaniments
947,Goila Butter Chicken,Rolls
948,HRX by EatFit,Fruit Pop Jars
949,Alakapuri,Main Course
950,Shri Ganpati Misthan Bhandar,Recommended
951,Cherry Sweets & Confectioners,Christmas Special
952,Churuwala,Recommended
953,Hotel Maharaja and Fast Food,Roti/parata/naan/bread items
954,Meat and Eat,Frappe
955,Club Shawaya,Peri Peri Shawaya Mandi
956,Bhikharam Chandmal,Sweets
957,LunchBox  Meals and Thalis,All Day Breakfast Box
958,Jonas Cafe,Recommended
959,Daily Kitchen - Everyday Homely Meals,Comfort Thalis
960,Ganguram,Gift Box
961,Burger King,NEW BK Fusion (Made with KitKat)
962,Like Momo,Momos
963,PizzaExpress,8 Inch Pizza starting @199
964,Cafe Coffee Day,Iced Coffees
965,Priya Restaurant,Sweets
966,Oudh 1590,Indian Bread  
967,Wow! Momo,Chilli Momo
968,Urban Tadka,Khane Ke Saath
969,Trelly,Mushroom Fried Rice
970,Royal Veg. Hotel,South Indian Dish
971,Behrouz Biryani,Kathi Rolls
972,THE PERSIAN TABLE,Starters
973,Harish Bakery,All Day Breakfast
974,Gwalia Sweets & Fast Food,Namkeen-all Time Snacking
975,The Brooklyn Creamery - Healthy Ice Cream,Protein Minis
976,Kim Pou Restaurent,Starter
977,Old Delhi Grillzz,Old Delhi Famous Roasted Item
978,Dawat,Rolls
979,Chopstyx,Dumplings
980,Kanti Sweets,Packed
981,Cake Hut,Fresh Cream Cake 1Kg
982,ITC Master Chef Creations,Snack Time Specials
983,Gita Samosa Centre,Dosa
984,Panna Sweets & Restaurant,Nonta / Salted
985,Ovenfresh Cakes And Desserts,Match Day Combo
986,Moti Mahal,Recommended
987,Taco Bell,Recommended
988,Trelly,Biryani
989,Burger Farm,VEG BURGERS MEALS
990,Mithaas,Indian Breads
991,Ghar Ka Tadka,Kadhai Meals
992,Labonel Fine Baking,Cupcakes
993,Mad For Momos,Momos Platter
994,Giani,Ice Cream Cakes
995,Pyramid Express,All Day Favourites
996,KS Bakers,Recommended
997,Rasoi Thali,Recommended
998,"The Dessert Heaven - Pastry, Brownie and Cakes",Pastry.
999,Agra Sweets Banjara,Snacks
1000,Steamin Mugs Cafe & Restaurant,Indian Non Veg Gravy
1001,NIC Ice Creams,750 ml Ice creams
1002,Andhra Gunpowder,Authentic Andhra Meals
1003,Sri Tiffins,Recommended
1004,RNR Biryani - Taste of 1953,Desserts
1005,Ramdev's Khana Khazana,Recommended
1006,Bhavyam Veg,Chaat
1007,Anjappar,Indian Breads
1008,Brown Sugar,Street Style Indian Snacks
1009,The Ghee Khichdi Project,Sides & Drinks
1010,LeanCrust Pizza- ThinCrust Experts,"7"" REGULAR PIZZAS | VEG"
1011,Preeti Tiffins,Butter Special
1012,Veg Meals by Lunchbox,Breads and Accompaniments
1013,Tree Cafe And Restaurants,Recommended
1014,Sangeetha Veg Restaurant,Recommended
1015,The Brew Estate,Indian Breads
1016,Sweet Truth,Dessert Jars
1017,Khana Khazana (Shankar Nagar),Rice And Pulao
1018,Gopal Mistanna Bhandar,Sweets
1019,Veg Sizzel's,Pav Bhaji
1020,Food On Way,Khichdi Combo's
1021,Hotel Polo Towers,Tiprasa Ni Chamung
1022,Hira Sweets,Pizza & Pasta
1023,Matkawala,Rice And Biryani
1024,VIP Sweets Pvt. Ltd.,Laddu and Soan Papdi
1025,Apna Vaishno Dhaba,Raita
1026,Maa Ki Rasoi,Tandoori Paneer Tikka or Kabab
1027,Wow! China,Fried Rice
1028,Anna Snacks,Uttapam
1029,LunchBox - Meals and Thalis,Beverages
1030,Anna Punjabi,Indian Bread
1031,Mithaas,North Indian
1032,Tea Junction,Recommended
1033,Haldiram's Sweets and Namkeen,Bakery
1034,Khana Khazana (Shankar Nagar),Recommended
1035,Fat Belly,Rice
1036,LeanCrust Pizza- ThinCrust Experts,Buy 1 Get 1 @ 169 each
1037,Biryani By Kilo,Extras
1038,Cholo Khai,Biryani Special
1039,Anna Punjabi,Rice
1040,Bikanervala,Breakfast Special
1041,Supreme Upper Crust,Soups
1042,LunchBox - Meals and Thalis,Rumali Roti Lunchbox
1043,Edesia by Freshmenu,Recommended
1044,Chopstyx,Soup
1045,Sweet Truth - Cake and Desserts,Pastries
1046,Simla Chat,Breakfast
1047,Rokali,Rokali Combo
1048,Chef's Planet,Veg Starters
1049,ITC Aashirvaad Soul Creations,Street Food Snacks
1050,Royal Veg. Hotel,All Time Breakfast
1051,Dejavu,SOUP VEG
1052,Cherry Sweets & Confectioners,Popular Flavours Cakes
1053,French Loaf Bakery & Cafe,Pastries
1054,Cake Plaza,Recommended
1055,Nandhana Palace,Legendary Andhra Meals
1056,Domino's Pizza,Value Meals
1057,Sangeetha Veg Restaurant,Rice Bowls Large
1058,Wendy's Burgers,Recommended
1059,Harish Bakery,Chinese
1060,9 Hills Bistro,Recommended
1061,Bhavyam Veg,Hot Beverage
1062,AVO's Kitchen,Rice
1063,Millet Express,Monsoon - Specials
1064,Shivansh fast food and restaurant,TARKA
1065,Shiv Sagar Veg Restaurant,"Roti, Naan, Paratha & Kulcha"
1066,Shiv Sagar,Tandoor Starters
1067,Keventers - Milkshakes & Desserts,Sharing + Saving Combo
1068,Bombay Mishthan Bhandar (Bmb) - Durapura,Cookies
1069,McDonald's,MineCraft Meal
1070,Lamee,Mixed Chow
1071,Gokul Dham Ka Dhaba,Noodles
1072,SHARMA DHABA,Roti Naan And Paratha
1073,Neelkanth Sweets,Dhokla
1074,Sangeetha's Desi Mane - Annanagar,Evening Special
1075,"Dabba Garam (Homestyle,Combo, Thali & More)",Stuffed Paratha
1076,Shyamasree Restaurant,Thalis
1077,ITC Master Chef Creations,Veg Curries
1078,ITC Master Chef Creations,Breads & Rice
1079,China Belly By Wow! Momo,Soup
1080,Laxmi Pure Veg,Juice Items
1081,NH1 Bowls - Highway To North,Mini Rice Bowls @100
1082,Homely,Khichdi & Flavoured Rice
1083,Donald's Pastry Shop,Beverages
1084,Sherowali Sweets And Fast Foods,Accompaniment
1085,Bikkgane Biryani,Kolkata Biryani
1086,Thalairaj Biryani,Beverages
1087,The Prashadam,GANESH CHATURTHI SPECIAL
1088,Mellow,Recommended
1089,Baskin Robbins - Ice Cream Desserts,Newly Launched Italian Gelatos
1090,EatFit,Mini Bowls
1091,Amrit Sweets Phase 5,Chaat
1092,Cheesecake & Co.,Jar
1093,Veg Sizzel's,Sandwiches
1094,Shaan Sweets And Snacks,Salad And Papad
1095,Pandit Ji Sweets & Restaurant Dairy,Chinese
1096,"Faasos - Wraps, Rolls & Shawarma",Shawarmas
1097,Hotel Sitara Grand - Dhanturi Group of hotels,Noodles
1098,Kanji Sweets & Restaurant,Main Course
1099,Laxmi Pure Veg,Fried Rice
1100,7th Heaven Cake Shop,Cakes
1101,Pandit Ji Sweets & Restaurant Dairy,Main Course
1102,"The Dessert Heaven - Pastry, Brownie and Cakes",Signature Eggless Cakes
1103,Arusuvai Cafe,Curries
1104,Shiv Sagar,Breakfast Bestsellers
1105,Hindusthan Sweets,Packaged Item
1106,Good Flippin' Burgers,Dips
1107,Behrouz Biryani,Dastan-e-Kebab (Starters)
1108,Urban Pinds Food Factory,Veg Main Course
1109,LunchBox  Meals and Thalis,Biryani Lunchbox
1110,Mad For Momos,Special Shakes & Mocktails
1111,McDonald's,McBreakfast and Value Mornings
1112,Tan-Sukh by Kanha,Main Course
1113,Wood Street Cafe,Burgers
1114,Pizzmo,Shawarma & Rolls
1115,New Little Hut Family Restaurant,Recommended
1116,ITC Master Chef Creations,Non-Veg Curries
1117,Cocoa Bakery,Breads
1118,Shiv Sagar,Bombay Falooda
1119,Suchali's Artisan Bakehouse,Sweet Bakes
1120,Sambharsa,Special Dosai
1121,Priya Restaurant,Main Course
1122,The Idli Foundry,Idli
1123,Captain Sam's Pizza,Recommended
1124,Gopal's,Tandoor
1125,Kwality Walls Ice Cream and More,Slow Churn: Artisanal Fruit Ice Cream
1126,The Chocolate Room,Beverage
1127,Aryan Family's Delight,Recommended
1128,Srinidhi Sagar Deluxe,Sweets
1129,Ratna Cafe (Estd.1948),Combos
1130,Dharma Vaishno Dhaba,Vegetable Dishes
1131,One Bites Sanjauli,Pizza
1132,Kingdom of Momos,Starters
1133,Amritsari Food Platter,Veg Main Course
1134,Shri Bhog Rasoi Dhaba,Rice
1135,Captain Sam's Pizza,Medium Pizza
1136,Priya Biryani,Recommended
1137,ITC Master Chef Creations,Desserts
1138,BOX8 - Desi Meals,Dum Biryani Thali
1139,FreshMenu,Superbowl
1140,Olio - The Wood Fired Pizzeria,Beverages
1141,THE PERSIAN TABLE,Soups
1142,Grameen Kulfi,No Added Sugar Kulfi
1143,Neelkanth Sweets,Sugar Free Mithai
1144,Shaan Sweets And Snacks,Indian Bread
1145,Veg Sizzel's,Recommended
1146,Urban Tadka,Veg Main Course
1147,Chandimata Mistanna Bhander,Recommended
1148,The Master Chef,Kanti And Kebab
1149,Grill Inn,Momos
1150,Harley's Fine Baking,Harley's Signature Medovik Pastry
1151,Rominus Pizza And Burger,Quick Bites
1152,Bombay Misthan Bhandar,Savouries
1153,Shree Raghavendra,All Time
1154,Gita Samosa Centre,Uttapam
1155,Tossin Pizza,Gourmet Non-veg Pizza
1156,Takeout - Asian Goodness,Asian Curries- Served With Japanese Rice
1157,Maa Ki Rasoi,"Rice, Biryani & Butter Khichadi"
1158,Burgrill - OG's of Grilled Burger,Buckets
1159,The Fisherman's Wharf,Miguels Kitchen
1160,Mountain's Pizza,Double Topping Pizza
1161,Mealful Rolls - India's Biggest Rolls,"Mini Rolls [Small 7""]"
1162,Pikwik Since 1991,"Rice, Pulao And Biryani"
1163,Brijwasi Pure Veg,Indian Breads
1164,INDIAN COFFEE HOUSE,Snacks
1165,Prime Bakery & Sweets,Recommended
1166,Krishna Vaishno Dhaba,Recommended
1167,Kumar'S Sweet Shop (Jakhan),Chatori Gali
1168,Daya Hari Chatpata,Pulao And Rice
1169,The Good Bowl,High Protein Rice Bowls
1170,Food On Way,Punjabi Main Course
1171,Kanji Sweets & Restaurant,Ghee Sweets
1172,Copper Kitchen,Breads
1173,Kaveri - Lalpur,Thali
1174,Kamats Legacy,Dosa
1175,Mad Over Donuts,Donut Boxes
1176,Mama's Kitchen,Recommended
1177,Gokul Dham Ka Dhaba,Starter
1178,New Blue Moon,South Indian
1179,Sweet Truth,Recommended
1180,Bombay Misthan Bhandar,Bengali Sweets
1181,Oberai Bakers & Cafe,Cookies
1182,Shiv Sagar Veg Restaurant,Lassi
1183,The Grill Republic,Biryani & Rice
1184,Hira Sweets And Confectionary Pvt. Ltd.,Desi Ghee Sweets 1kg
1185,FIKA,Main Course
1186,The Eleganza,Rice Bowl Combo's
1187,Urban Pinds Food Factory,Salad & Raita
1188,Rominus Pizza and Burger,Traditional Classic Pizza Veg
1189,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Ghee Sweets
1190,Goila Butter Chicken,GBC Mini Meals
1191,Shree Agarwal Caterers,Mawa Sweets
1192,Kaveri - Lalpur,Main Course [Curry]
1193,Bikanervala,Sweets
1194,Indrani Sweets And Restaurant,Pizzas & Pasta
1195,Crescent International Hotel,Chicken Gravy
1196,Aurora Restaurant & Lodging,Non Veg
1197,Mealy - Your Everyday Meal,Recommended
1198,Sodhani Sweets And Namkeen,Dry Fruit Sweets
1199,Bhavyam Veg,Day Special Dosa
1200,BIZZA Cafe Heritage,Shakes
1201,Behrouz Biryani,Royal Curries & Breads
1202,Machhli Baba Fries,Platters
1203,Gwalia Sweets & Dairy Products,Chandni Chowk Ki Chaat
1204,Cocoa Bakery,Pastries & Desserts
1205,Anandji Sweets,Recommended
1206,Kaati Zone Rolls & Wraps,Desserts & Jar Cakes
1207,Mealful Rolls - India's Biggest Rolls,Desserts & Drinks
1208,Cholo Khai,Chicken Special
1209,Cafe Sai Sadanand,South Indian Snacks
